person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income,monthly_payment,payment_to_income,credit_to_age
22,122000,MORTGAGE,6.0,MEDICAL,A,6000,6.92,0,0.05,N,2,0.04918032786885246,34.6,0.0034032786885245907,0.09090909090909091
25,122000,MORTGAGE,1.0,PERSONAL,C,35000,13.8,0,0.29,Y,3,0.28688524590163933,402.5,0.03959016393442623,0.12
23,122000,MORTGAGE,5.0,PERSONAL,A,12000,7.29,0,0.1,N,3,0.09836065573770492,72.89999999999999,0.007170491803278688,0.13043478260869565
22,24605,OWN,3.0,VENTURE,C,10000,10.99,0,0.41,Y,2,0.406421459053038,91.58333333333333,0.04466571834992888,0.09090909090909091
26,122000,MORTGAGE,4.0,EDUCATION,C,4800,10.99,0,0.04,Y,3,0.03934426229508197,43.96,0.004323934426229509,0.11538461538461539
22,24600,OWN,1.0,PERSONAL,B,4750,10.0,0,0.19,N,4,0.19308943089430894,39.583333333333336,0.019308943089430895,0.18181818181818182
25,122000,MORTGAGE,9.0,PERSONAL,C,20000,13.23,0,0.16,Y,4,0.16393442622950818,220.5,0.021688524590163936,0.16
26,14400,RENT,1.0,PERSONAL,B,1500,9.25,0,0.1,N,4,0.10416666666666667,11.5625,0.009635416666666667,0.15384615384615385
21,15600,RENT,2.0,EDUCATION,B,1500,11.86,0,0.1,N,2,0.09615384615384616,14.825000000000001,0.011403846153846155,0.09523809523809523
26,122000,MORTGAGE,10.0,PERSONAL,A,6000,7.51,0,0.05,N,2,0.04918032786885246,37.550000000000004,0.00369344262295082,0.07692307692307693
25,122000,MORTGAGE,8.0,PERSONAL,C,10000,13.57,0,0.08,N,4,0.08196721311475409,113.08333333333333,0.011122950819672132,0.16
25,122000,MORTGAGE,1.0,MEDICAL,A,10000,8.94,0,0.08,N,4,0.08196721311475409,74.5,0.007327868852459017,0.16
23,122004,MORTGAGE,7.0,EDUCATION,B,11200,10.99,0,0.09,N,3,0.09180026884364446,102.57333333333334,0.010088849545916528,0.13043478260869565
25,16200,RENT,2.0,MEDICAL,A,1500,6.91,0,0.09,N,4,0.09259259259259259,8.637500000000001,0.006398148148148149,0.16
21,17000,RENT,0.0,DEBTCONSOLIDATION,E,1500,18.64,1,0.09,N,2,0.08823529411764706,23.3,0.016447058823529412,0.09523809523809523
24,94102,MORTGAGE,8.0,MEDICAL,C,8475,12.99,1,0.08,N,4,0.0900618477821938,91.741875,0.011699034026906974,0.16666666666666666
22,18000,RENT,0.0,HOMEIMPROVEMENT,E,1500,18.64,1,0.08,N,2,0.08333333333333333,23.3,0.015533333333333333,0.09090909090909091
24,123000,MORTGAGE,6.0,PERSONAL,C,8000,12.68,0,0.07,N,4,0.06504065040650407,84.53333333333333,0.008247154471544716,0.16666666666666666
22,123000,MORTGAGE,6.0,EDUCATION,A,7000,7.51,0,0.06,N,4,0.056910569105691054,43.80833333333334,0.004273983739837399,0.18181818181818182
24,123000,MORTGAGE,6.0,PERSONAL,B,4750,10.99,0,0.04,N,3,0.03861788617886179,43.50208333333333,0.00424410569105691,0.125
21,18000,RENT,6.0,DEBTCONSOLIDATION,C,1500,12.61,0,0.08,Y,2,0.08333333333333333,15.762500000000001,0.010508333333333335,0.09523809523809523
26,18000,RENT,0.0,EDUCATION,B,1500,11.36,0,0.08,N,2,0.08333333333333333,14.200000000000001,0.009466666666666667,0.07692307692307693
21,18000,RENT,3.0,PERSONAL,C,1500,12.87,0,0.08,Y,4,0.08333333333333333,16.087500000000002,0.010725000000000002,0.19047619047619047
26,111917,MORTGAGE,1.0,DEBTCONSOLIDATION,D,25000,15.31,1,0.22,N,3,0.22337982612114335,318.9583333333333,0.034199451379147046,0.11538461538461539
26,123996,MORTGAGE,10.0,MEDICAL,A,2000,5.42,0,0.02,N,4,0.016129552566211812,9.033333333333333,0.0008742217490886803,0.15384615384615385
25,123996,OWN,9.0,HOMEIMPROVEMENT,A,10000,6.54,0,0.08,N,3,0.08064776283105907,54.5,0.005274363689151263,0.12
23,124000,MORTGAGE,4.0,MEDICAL,A,16000,6.03,0,0.13,N,4,0.12903225806451613,80.39999999999999,0.0077806451612903215,0.17391304347826086
21,18000,RENT,5.0,PERSONAL,B,1500,12.18,1,0.08,N,4,0.08333333333333333,15.225,0.01015,0.19047619047619047
26,18700,RENT,2.0,EDUCATION,A,1500,5.42,0,0.08,N,4,0.08021390374331551,6.7749999999999995,0.0043475935828877,0.15384615384615385
25,124000,OWN,9.0,MEDICAL,B,2000,10.99,0,0.02,N,4,0.016129032258064516,18.316666666666666,0.0017725806451612902,0.16
24,124000,MORTGAGE,5.0,EDUCATION,B,12000,10.36,0,0.1,N,4,0.0967741935483871,103.60000000000001,0.010025806451612903,0.16666666666666666
22,24000,OWN,1.0,VENTURE,A,8000,7.51,0,0.33,N,3,0.3333333333333333,50.06666666666666,0.02503333333333333,0.13636363636363635
23,24000,OWN,5.0,VENTURE,A,12000,10.99,0,0.5,N,4,0.5,109.89999999999999,0.05495,0.17391304347826086
22,124000,MORTGAGE,6.0,MEDICAL,C,11000,10.99,0,0.09,N,3,0.08870967741935484,100.74166666666667,0.009749193548387098,0.13636363636363635
26,112000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,12.53,1,0.18,N,4,0.17857142857142858,208.83333333333334,0.022375,0.15384615384615385
22,18996,RENT,1.0,MEDICAL,D,1500,10.99,1,0.08,Y,3,0.07896399241945673,13.737499999999999,0.008678142766898293,0.13636363636363635
26,124500,MORTGAGE,10.0,PERSONAL,B,6000,10.62,0,0.05,N,2,0.04819277108433735,53.099999999999994,0.005118072289156626,0.07692307692307693
26,124726,MORTGAGE,3.0,PERSONAL,A,15000,7.29,0,0.12,N,3,0.12026361785032792,91.125,0.008767217741288904,0.11538461538461539
23,124800,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.04,N,3,0.04006410256410257,27.583333333333332,0.0026522435897435898,0.13043478260869565
23,124800,MORTGAGE,4.0,MEDICAL,B,28000,10.99,0,0.22,N,2,0.22435897435897437,256.43333333333334,0.02465705128205128,0.08695652173913043
21,112800,MORTGAGE,2.0,EDUCATION,C,16000,13.48,1,0.14,Y,2,0.14184397163120568,179.73333333333335,0.019120567375886525,0.09523809523809523
23,124896,MORTGAGE,5.0,VENTURE,B,14400,10.99,0,0.12,N,2,0.11529592621060722,131.88,0.012671022290545734,0.08695652173913043
23,24000,OWN,2.0,VENTURE,C,6000,15.23,0,0.25,Y,2,0.25,76.14999999999999,0.038075,0.08695652173913043
23,24000,OWN,7.0,EDUCATION,A,5000,7.49,0,0.21,N,2,0.20833333333333334,31.208333333333332,0.015604166666666665,0.08695652173913043
23,125000,MORTGAGE,6.0,EDUCATION,A,35000,8.9,0,0.28,N,4,0.28,259.5833333333333,0.02492,0.17391304347826086
25,125000,MORTGAGE,1.0,EDUCATION,B,20000,11.71,0,0.16,N,4,0.16,195.1666666666667,0.018736000000000006,0.16
25,125000,OWN,9.0,PERSONAL,A,15000,7.9,0,0.12,N,3,0.12,98.75,0.00948,0.12
23,20004,RENT,2.0,DEBTCONSOLIDATION,B,1500,9.62,0,0.07,N,3,0.07498500299940011,12.024999999999999,0.0072135572885422905,0.13043478260869565
25,24000,OWN,7.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.25,N,3,0.25,27.099999999999998,0.01355,0.12
25,125000,MORTGAGE,1.0,MEDICAL,C,30000,14.27,0,0.24,N,4,0.24,356.75,0.034248,0.16
24,20160,RENT,3.0,MEDICAL,C,1500,13.35,0,0.07,N,4,0.0744047619047619,16.6875,0.009933035714285714,0.16666666666666666
22,21216,RENT,0.0,MEDICAL,B,1500,11.86,0,0.07,N,2,0.07070135746606335,14.825000000000001,0.008385180995475115,0.09090909090909091
25,125000,MORTGAGE,9.0,PERSONAL,B,12000,9.91,0,0.1,N,3,0.096,99.10000000000001,0.0095136,0.12
22,24000,OWN,0.0,DEBTCONSOLIDATION,D,4200,15.62,0,0.17,Y,2,0.175,54.669999999999995,0.027334999999999998,0.09090909090909091
24,23004,RENT,9.0,DEBTCONSOLIDATION,A,1500,7.68,0,0.07,N,2,0.06520605112154408,9.6,0.005007824726134585,0.08333333333333333
22,24000,RENT,0.0,EDUCATION,E,1500,18.79,1,0.06,Y,3,0.0625,23.4875,0.01174375,0.13636363636363635
21,24000,RENT,1.0,EDUCATION,A,1500,10.99,0,0.06,N,3,0.0625,13.737499999999999,0.00686875,0.14285714285714285
24,24000,RENT,1.0,EDUCATION,A,1500,10.99,0,0.06,N,3,0.0625,13.737499999999999,0.00686875,0.125
24,125000,OWN,3.0,HOMEIMPROVEMENT,B,28000,9.91,0,0.22,N,3,0.224,231.23333333333335,0.022198400000000004,0.125
26,24000,RENT,0.0,EDUCATION,D,1500,14.54,1,0.06,Y,4,0.0625,18.175,0.0090875,0.15384615384615385
23,24000,RENT,4.0,VENTURE,B,1500,11.49,0,0.06,N,2,0.0625,14.362499999999999,0.007181249999999999,0.08695652173913043
25,96050,MORTGAGE,3.0,MEDICAL,E,35000,19.29,1,0.31,N,2,0.3643935450286309,562.625,0.0702915148360229,0.08
25,125000,MORTGAGE,2.0,PERSONAL,B,14000,10.99,0,0.11,N,4,0.112,128.21666666666667,0.012308800000000002,0.16
25,125000,MORTGAGE,3.0,VENTURE,A,10000,5.99,0,0.08,N,3,0.08,49.916666666666664,0.004792,0.12
21,24000,RENT,2.0,EDUCATION,C,1500,13.85,0,0.06,Y,4,0.0625,17.3125,0.00865625,0.19047619047619047
23,125000,MORTGAGE,7.0,EDUCATION,B,5000,10.99,0,0.04,N,2,0.04,45.791666666666664,0.004396,0.08695652173913043
26,25000,RENT,1.0,DEBTCONSOLIDATION,E,1500,14.7,1,0.06,N,2,0.06,18.375,0.00882,0.07692307692307693
25,125000,OWN,9.0,PERSONAL,B,25000,10.59,0,0.2,N,2,0.2,220.625,0.02118,0.08
26,25200,RENT,2.0,MEDICAL,C,1500,13.49,0,0.06,Y,2,0.05952380952380952,16.8625,0.008029761904761906,0.07692307692307693
26,125000,OWN,10.0,MEDICAL,A,6000,5.42,0,0.05,N,4,0.048,27.099999999999998,0.0026016,0.15384615384615385
26,125000,MORTGAGE,10.0,PERSONAL,A,10200,7.49,0,0.08,N,4,0.0816,63.665,0.00611184,0.15384615384615385
22,26400,RENT,6.0,EDUCATION,B,1500,11.11,0,0.06,N,3,0.056818181818181816,13.887500000000001,0.0063125,0.13636363636363635
24,125000,MORTGAGE,2.0,PERSONAL,A,15000,7.66,0,0.12,N,3,0.12,95.75,0.009192,0.125
21,125000,MORTGAGE,2.0,PERSONAL,A,6000,5.79,0,0.05,N,2,0.048,28.95,0.0027792,0.09523809523809523
24,125000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,10.0,0,0.2,N,2,0.2,208.33333333333334,0.02,0.08333333333333333
25,53000,RENT,5.0,EDUCATION,C,15000,14.27,0,0.28,Y,2,0.2830188679245283,178.375,0.04038679245283019,0.08
25,113000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,5000,14.54,1,0.04,Y,2,0.04424778761061947,60.583333333333336,0.006433628318584072,0.08
26,125000,MORTGAGE,4.0,PERSONAL,C,14800,10.99,0,0.12,Y,3,0.1184,135.54333333333332,0.01301216,0.11538461538461539
26,113000,MORTGAGE,10.0,PERSONAL,A,12000,7.29,1,0.11,N,2,0.10619469026548672,72.89999999999999,0.007741592920353982,0.07692307692307693
26,53307,RENT,5.0,VENTURE,B,15000,10.39,0,0.28,N,4,0.2813889357870449,129.875,0.02923631042827396,0.15384615384615385
25,125000,MORTGAGE,9.0,PERSONAL,B,12000,11.11,0,0.1,N,3,0.096,111.10000000000001,0.0106656,0.12
23,53500,RENT,6.0,EDUCATION,C,15000,13.47,0,0.28,N,2,0.2803738317757009,168.375,0.03776635514018692,0.08695652173913043
26,48000,RENT,1.0,PERSONAL,E,15000,18.64,1,0.31,Y,3,0.3125,233.0,0.05825,0.11538461538461539
25,48000,RENT,9.0,PERSONAL,D,15000,17.49,1,0.31,Y,3,0.3125,218.625,0.05465625,0.12
26,125000,MORTGAGE,3.0,EDUCATION,D,24000,15.28,0,0.19,Y,4,0.192,305.59999999999997,0.0293376,0.15384615384615385
23,48996,RENT,2.0,MEDICAL,D,15000,15.99,1,0.31,N,4,0.3061474406073965,199.875,0.048952975753122706,0.17391304347826086
23,54996,RENT,8.0,EDUCATION,D,15000,14.83,0,0.27,N,2,0.27274710888064585,185.375,0.04044839624699978,0.08695652173913043
23,125000,MORTGAGE,7.0,MEDICAL,B,10000,9.99,0,0.08,N,2,0.08,83.25,0.007992,0.08695652173913043
24,54996,RENT,7.0,MEDICAL,B,15000,11.14,0,0.27,N,4,0.27274710888064585,139.25,0.03038402792930395,0.16666666666666666
25,125000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,11.49,0,0.2,N,3,0.2,239.375,0.02298,0.12
26,55000,RENT,10.0,MEDICAL,B,15000,11.12,0,0.27,N,2,0.2727272727272727,139.0,0.03032727272727273,0.07692307692307693
25,125000,OWN,4.0,VENTURE,A,12000,7.88,0,0.1,N,3,0.096,78.8,0.0075648,0.12
23,113000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,10.38,1,0.09,N,3,0.08849557522123894,86.50000000000001,0.009185840707964604,0.13043478260869565
22,49000,RENT,3.0,MEDICAL,D,15000,14.61,1,0.31,N,3,0.30612244897959184,182.625,0.044724489795918365,0.13636363636363635
26,125000,MORTGAGE,10.0,VENTURE,C,15000,13.85,0,0.12,Y,3,0.12,173.125,0.01662,0.11538461538461539
26,125000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,20000,13.11,0,0.16,N,2,0.16,218.5,0.020976,0.07692307692307693
24,125000,MORTGAGE,8.0,PERSONAL,B,10000,10.99,0,0.08,N,3,0.08,91.58333333333333,0.008792,0.125
24,24000,OWN,4.0,VENTURE,B,6400,8.88,0,0.27,N,4,0.26666666666666666,47.36000000000001,0.023680000000000003,0.16666666666666666
22,55000,RENT,1.0,VENTURE,C,15000,12.84,0,0.27,N,3,0.2727272727272727,160.5,0.03501818181818182,0.13636363636363635
21,125000,MORTGAGE,0.0,PERSONAL,A,10000,7.51,0,0.08,N,2,0.08,62.583333333333336,0.006008,0.09523809523809523
24,55000,RENT,2.0,PERSONAL,A,15000,10.99,0,0.27,N,2,0.2727272727272727,137.375,0.029972727272727276,0.08333333333333333
24,49200,RENT,8.0,DEBTCONSOLIDATION,E,15000,18.39,1,0.3,Y,4,0.3048780487804878,229.875,0.05606707317073171,0.16666666666666666
22,24000,OWN,0.0,MEDICAL,C,5000,13.35,0,0.21,N,4,0.20833333333333334,55.625,0.0278125,0.18181818181818182
26,125000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,7400,12.53,0,0.06,N,2,0.0592,77.26833333333333,0.00741776,0.07692307692307693
25,55315,RENT,3.0,EDUCATION,B,15000,10.74,0,0.27,N,2,0.2711741842176625,134.25,0.029124107384976953,0.08
24,49700,RENT,3.0,MEDICAL,E,15000,15.68,1,0.3,N,4,0.30181086519114686,196.0,0.047323943661971825,0.16666666666666666
23,96050,MORTGAGE,0.0,MEDICAL,F,15000,19.13,1,0.13,N,2,0.15616866215512754,239.125,0.029875065070275895,0.08695652173913043
22,24000,OWN,2.0,PERSONAL,C,3000,13.61,0,0.13,N,2,0.125,34.025,0.0170125,0.09090909090909091
26,125000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,16000,8.94,0,0.13,N,4,0.128,119.2,0.0114432,0.15384615384615385
22,125000,MORTGAGE,0.0,PERSONAL,D,25000,10.99,0,0.2,Y,2,0.2,228.95833333333334,0.021980000000000003,0.09090909090909091
23,113000,MORTGAGE,0.0,VENTURE,G,19750,21.21,1,0.17,N,4,0.1747787610619469,349.08125,0.03707057522123894,0.17391304347826086
22,24000,OWN,4.0,MEDICAL,C,4750,10.99,0,0.2,Y,4,0.19791666666666666,43.50208333333333,0.021751041666666665,0.18181818181818182
21,50000,RENT,0.0,HOMEIMPROVEMENT,D,15000,15.7,1,0.3,Y,3,0.3,196.25,0.047099999999999996,0.14285714285714285
24,56000,RENT,1.0,DEBTCONSOLIDATION,C,15000,12.87,0,0.27,N,2,0.26785714285714285,160.875,0.03447321428571428,0.08333333333333333
25,125000,MORTGAGE,6.0,MEDICAL,A,8000,9.63,0,0.06,N,2,0.064,64.2,0.006163200000000001,0.08
25,125000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,14000,14.42,0,0.11,N,4,0.112,168.23333333333332,0.0161504,0.16
23,125000,OTHER,4.0,VENTURE,A,7500,8.0,0,0.06,N,4,0.06,50.0,0.0048000000000000004,0.17391304347826086
22,125000,MORTGAGE,6.0,VENTURE,B,10000,10.99,0,0.08,N,2,0.08,91.58333333333333,0.008792,0.09090909090909091
25,125000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,12000,10.99,0,0.1,Y,3,0.096,109.89999999999999,0.0105504,0.12
26,125000,MORTGAGE,4.0,MEDICAL,A,9600,5.79,0,0.08,N,2,0.0768,46.32,0.00444672,0.07692307692307693
23,24000,OWN,5.0,EDUCATION,B,7000,11.86,0,0.29,N,4,0.2916666666666667,69.18333333333334,0.034591666666666666,0.17391304347826086
25,57000,RENT,0.0,EDUCATION,C,15000,13.85,0,0.26,N,4,0.2631578947368421,173.125,0.03644736842105263,0.16
22,24000,OWN,3.0,EDUCATION,B,6000,11.49,0,0.25,N,4,0.25,57.449999999999996,0.028724999999999997,0.18181818181818182
22,125004,MORTGAGE,6.0,EDUCATION,A,30000,7.9,0,0.24,N,2,0.23999232024575212,197.5,0.01895939329941442,0.09090909090909091
25,125004,MORTGAGE,0.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.12,N,3,0.11999616012287606,98.5,0.009455697417682634,0.12
22,125004,OTHER,6.0,VENTURE,D,10000,14.74,0,0.08,N,2,0.07999744008191738,122.83333333333333,0.011791622668074622,0.09090909090909091
22,125555,MORTGAGE,2.0,MEDICAL,B,9000,10.99,0,0.07,N,4,0.07168173310501375,82.425,0.00787782246824101,0.18181818181818182
25,126000,MORTGAGE,9.0,EDUCATION,A,15000,7.9,0,0.12,N,3,0.11904761904761904,98.75,0.009404761904761905,0.12
25,126000,MORTGAGE,9.0,VENTURE,B,10200,10.99,0,0.08,N,4,0.08095238095238096,93.415,0.008896666666666667,0.16
24,126000,MORTGAGE,7.0,MEDICAL,C,11800,10.99,0,0.09,Y,2,0.09365079365079365,108.06833333333333,0.010292222222222222,0.08333333333333333
22,126000,MORTGAGE,6.0,EDUCATION,D,3600,15.99,0,0.03,N,3,0.02857142857142857,47.97,0.004568571428571429,0.13636363636363635
26,114000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000,10.0,1,0.05,N,2,0.05263157894736842,50.0,0.005263157894736842,0.07692307692307693
24,53000,RENT,1.0,DEBTCONSOLIDATION,D,15000,16.77,1,0.28,N,2,0.2830188679245283,209.625,0.047462264150943394,0.08333333333333333
26,126000,MORTGAGE,3.0,PERSONAL,A,11000,7.14,0,0.09,N,4,0.0873015873015873,65.45,0.006233333333333334,0.15384615384615385
23,24000,OWN,0.0,EDUCATION,A,7000,7.14,0,0.29,N,3,0.2916666666666667,41.65,0.020825,0.13043478260869565
22,126000,MORTGAGE,6.0,EDUCATION,B,24000,11.36,0,0.19,N,4,0.19047619047619047,227.20000000000002,0.02163809523809524,0.18181818181818182
26,24000,OWN,0.0,MEDICAL,B,2500,11.83,0,0.1,N,4,0.10416666666666667,24.645833333333332,0.012322916666666666,0.15384615384615385
26,126000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,7500,13.92,0,0.06,N,3,0.05952380952380952,87.0,0.008285714285714285,0.11538461538461539
23,59880,RENT,0.0,MEDICAL,B,15000,10.99,0,0.25,N,4,0.250501002004008,137.375,0.02753006012024048,0.17391304347826086
25,126500,MORTGAGE,2.0,EDUCATION,B,2000,10.99,0,0.02,N,2,0.015810276679841896,18.316666666666666,0.0017375494071146247,0.08
22,60000,RENT,0.0,MEDICAL,B,15000,11.71,0,0.25,N,4,0.25,146.375,0.029275,0.18181818181818182
23,97583,MORTGAGE,7.0,MEDICAL,D,6950,13.67,1,0.06,N,2,0.07122142176403677,79.17208333333333,0.009735968355143825,0.08695652173913043
23,126996,OWN,2.0,EDUCATION,B,11000,10.0,0,0.09,N,2,0.0866169013197266,91.66666666666667,0.008661690131972662,0.08695652173913043
25,127000,MORTGAGE,9.0,PERSONAL,B,6000,9.91,0,0.05,N,2,0.047244094488188976,49.550000000000004,0.004681889763779527,0.08
26,127000,MORTGAGE,10.0,EDUCATION,A,6000,5.42,0,0.05,N,3,0.047244094488188976,27.099999999999998,0.0025606299212598423,0.11538461538461539
26,127000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4900,10.99,0,0.04,Y,3,0.03858267716535433,44.87583333333333,0.00424023622047244,0.11538461538461539
24,97750,MORTGAGE,0.0,MEDICAL,E,24000,17.39,1,0.21,Y,3,0.24552429667519182,347.8,0.04269667519181586,0.125
25,97750,OWN,9.0,MEDICAL,E,20000,17.39,1,0.17,Y,3,0.20460358056265984,289.8333333333333,0.03558056265984655,0.12
24,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,12000,15.05,1,0.1,N,4,0.10434782608695652,150.5,0.015704347826086956,0.16666666666666666
26,127500,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10000,7.51,0,0.08,N,3,0.0784313725490196,62.583333333333336,0.005890196078431373,0.11538461538461539
22,127500,MORTGAGE,2.0,MEDICAL,A,15000,7.49,0,0.12,N,4,0.11764705882352941,93.625,0.008811764705882352,0.18181818181818182
23,54000,RENT,7.0,MEDICAL,C,15000,15.27,1,0.28,N,2,0.2777777777777778,190.875,0.042416666666666665,0.08695652173913043
26,127500,OWN,9.0,MEDICAL,D,24250,15.31,0,0.19,Y,4,0.19019607843137254,309.38958333333335,0.02911901960784314,0.15384615384615385
25,127741,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.09,N,2,0.09394008188443805,78.8,0.007402478452493717,0.08
26,127992,MORTGAGE,10.0,MEDICAL,C,26000,13.99,0,0.2,Y,3,0.20313769610600663,303.1166666666667,0.02841896368523033,0.11538461538461539
26,128000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,35000,8.9,0,0.27,N,3,0.2734375,259.5833333333333,0.024335937499999998,0.11538461538461539
24,128000,MORTGAGE,4.0,EDUCATION,A,12000,6.03,0,0.09,N,3,0.09375,60.300000000000004,0.005653125000000001,0.125
26,60000,RENT,7.0,DEBTCONSOLIDATION,A,15000,6.03,0,0.25,N,3,0.25,75.375,0.015075,0.11538461538461539
23,128000,MORTGAGE,7.0,EDUCATION,A,6000,7.49,0,0.05,N,2,0.046875,37.449999999999996,0.0035109374999999997,0.08695652173913043
23,128000,MORTGAGE,4.0,EDUCATION,C,4800,12.99,0,0.04,Y,2,0.0375,51.96,0.004871250000000001,0.08695652173913043
26,116000,MORTGAGE,5.0,VENTURE,C,5000,10.99,1,0.04,Y,3,0.04310344827586207,45.791666666666664,0.004737068965517241,0.11538461538461539
22,128000,MORTGAGE,6.0,VENTURE,A,21600,6.91,0,0.17,N,4,0.16875,124.38,0.011660625,0.18181818181818182
23,128000,MORTGAGE,7.0,VENTURE,C,3000,14.72,0,0.02,Y,4,0.0234375,36.800000000000004,0.003450000000000001,0.17391304347826086
22,128474,MORTGAGE,6.0,DEBTCONSOLIDATION,A,30000,7.29,0,0.23,N,2,0.23351028223609446,182.25,0.017022899575011286,0.09090909090909091
25,128500,MORTGAGE,1.0,HOMEIMPROVEMENT,C,15000,12.53,0,0.12,Y,3,0.11673151750972763,156.625,0.014626459143968871,0.12
25,128600,MORTGAGE,9.0,PERSONAL,A,28000,7.9,0,0.22,N,3,0.2177293934681182,184.33333333333334,0.017200622083981338,0.12
22,60000,RENT,0.0,EDUCATION,B,15000,11.71,0,0.25,N,3,0.25,146.375,0.029275,0.13636363636363635
23,129600,OWN,7.0,PERSONAL,A,13500,5.42,0,0.1,N,2,0.10416666666666667,60.975,0.005645833333333333,0.08695652173913043
25,129600,MORTGAGE,0.0,PERSONAL,B,3000,11.12,0,0.02,N,3,0.023148148148148147,27.8,0.002574074074074074,0.12
23,129996,MORTGAGE,2.0,VENTURE,B,30000,11.11,0,0.23,N,4,0.23077633157943322,277.75,0.02563925043847503,0.17391304347826086
25,129996,MORTGAGE,9.0,VENTURE,B,7500,11.86,0,0.06,N,3,0.057694082894858306,74.125,0.006842518231330195,0.12
24,60000,RENT,6.0,HOMEIMPROVEMENT,C,15000,13.99,0,0.25,N,4,0.25,174.875,0.034975,0.16666666666666666
22,60000,RENT,5.0,EDUCATION,B,15000,10.59,0,0.25,N,3,0.25,132.375,0.026475,0.13636363636363635
25,60000,RENT,5.0,DEBTCONSOLIDATION,C,15000,12.99,0,0.25,N,4,0.25,162.375,0.032475,0.16
22,130000,MORTGAGE,6.0,PERSONAL,C,3000,13.49,0,0.02,N,2,0.023076923076923078,33.725,0.003113076923076923,0.09090909090909091
23,60000,RENT,0.0,DEBTCONSOLIDATION,B,15000,11.11,0,0.25,N,2,0.25,138.875,0.027775,0.08695652173913043
26,130000,MORTGAGE,10.0,PERSONAL,D,3000,17.58,0,0.02,Y,3,0.023076923076923078,43.949999999999996,0.004056923076923076,0.11538461538461539
24,60000,RENT,4.0,VENTURE,A,15000,6.17,0,0.25,N,3,0.25,77.125,0.015425,0.125
24,130000,MORTGAGE,8.0,VENTURE,A,6000,6.62,0,0.05,N,2,0.046153846153846156,33.1,0.003055384615384615,0.08333333333333333
22,60000,RENT,6.0,MEDICAL,C,15000,13.35,0,0.25,Y,3,0.25,166.875,0.033375,0.13636363636363635
26,130000,MORTGAGE,8.0,PERSONAL,A,10000,6.03,0,0.08,N,2,0.07692307692307693,50.25,0.004638461538461538,0.07692307692307693
26,130000,MORTGAGE,5.0,PERSONAL,D,35000,18.25,0,0.27,Y,4,0.2692307692307692,532.2916666666666,0.04913461538461538,0.15384615384615385
24,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,5000,12.42,0,0.04,N,2,0.038461538461538464,51.75,0.004776923076923077,0.08333333333333333
26,130000,MORTGAGE,2.0,MEDICAL,A,18000,7.9,0,0.14,N,2,0.13846153846153847,118.5,0.010938461538461538,0.07692307692307693
22,60000,RENT,5.0,MEDICAL,A,15000,10.99,0,0.25,N,4,0.25,137.375,0.027475,0.18181818181818182
25,130000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,35000,10.99,0,0.27,N,3,0.2692307692307692,320.5416666666667,0.02958846153846154,0.12
26,130000,MORTGAGE,7.0,VENTURE,D,6500,15.99,0,0.05,Y,3,0.05,86.6125,0.007994999999999999,0.11538461538461539
24,130000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,11.99,0,0.05,N,3,0.05384615384615385,69.94166666666666,0.006456153846153846,0.125
24,60000,RENT,7.0,HOMEIMPROVEMENT,C,15000,13.85,0,0.25,Y,2,0.25,173.125,0.034625,0.08333333333333333
25,60000,RENT,7.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.25,N,3,0.25,137.375,0.027475,0.12
26,130000,MORTGAGE,3.0,MEDICAL,A,8600,5.99,0,0.07,N,3,0.06615384615384616,42.928333333333335,0.003962615384615385,0.11538461538461539
23,60000,RENT,7.0,PERSONAL,C,15000,14.22,0,0.25,Y,2,0.25,177.75,0.03555,0.08695652173913043
24,60000,RENT,8.0,DEBTCONSOLIDATION,B,15000,11.83,0,0.25,N,3,0.25,147.875,0.029575,0.125
